2023-12-08,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-09,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-10,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-11,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-12,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-13,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-14,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-15,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-16,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-17,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-18,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-19,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-20,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-21,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-22,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-23,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-24,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-25,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-26,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-27,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-28,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-29,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-30,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2023-12-31,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-01,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-02,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-03,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-04,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-05,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-06,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-07,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-08,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-09,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-10,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-11,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-12,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-13,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-14,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-15,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-16,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-17,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-18,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-19,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-20,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-21,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-22,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-23,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-24,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-25,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-26,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-27,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-28,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-29,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-30,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-01-31,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-01,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-02,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-03,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-04,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-05,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-06,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-07,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-08,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-09,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-10,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-11,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-12,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-13,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-14,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-15,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-16,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-17,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-18,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-19,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-20,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-21,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-22,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-23,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-24,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-25,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-26,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-27,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-28,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-02-29,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-01,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-02,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-03,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-04,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-05,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-06,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-07,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-08,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-09,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-10,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-11,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-12,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-13,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-14,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-15,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-16,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-17,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-18,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-19,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-20,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-21,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-22,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-23,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-24,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-25,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-26,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-27,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-28,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-29,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-30,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-03-31,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-01,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-02,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-03,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-04,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-05,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-06,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-07,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-08,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-09,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-10,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-11,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-12,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-13,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-14,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-15,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-16,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-17,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-18,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-19,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-20,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-21,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-22,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-23,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-24,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-25,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-26,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-27,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-28,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-29,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-04-30,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-01,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-02,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-03,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-04,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-05,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-06,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-07,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-08,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-09,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-10,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-11,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-12,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-13,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-14,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-15,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-16,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-17,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-18,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
2024-05-19,,Gigabyte GAMING OC GeForce RTX 5080 16 GB Video Card (GV-N5080GAMING OC-16GD) - PCPartPicker
